"","cod","lat","lng","intrusion","variation","flag_variation","v1","v2","v3","v4","v5","v6","v7"
"2496",29210,37.2467141,-4.4284985,4,21.3,"pos",46.6840919863898,-405.771429224174,3764.76537422277,2374.84581284225,11.4816528758408,584.412266965955,338.823126283582
"2497",29230,36.9239731,-4.4696765,10,0,"null",12.6685055673588,-421.838252296636,4777.71720127203,1081.46466407925,-4.78804928445145,5197.57737601176,348.861856126621
"2498",29250,37.0938984,-4.5108862,20,0,"null",17.9371202508919,-414.450111223087,5199.28776174784,1817.90562616661,4.78613721324106,5280.78334443271,327.160352251243
"2499",29300,37.0992798,-4.3667907,7,21.6,"pos",49.3285027886741,-363.624585847839,4730.28992549516,6209.81041532941,-4.92596098299126,1884.57625741139,334.658127845348
"2500",29310,37.1833531,-4.4079213,4,0,"null",29.6924071332905,235.72082501771,4097.00804087333,1096.46203895099,-3.26600706983622,6467.62193185277,326.23059247362
"2501",29312,37.0080379,-4.3719303,3,100,"pos",42.4875566714909,-337.903894469216,3594.02588354424,2909.39937280491,3.93691979499213,2119.70981992781,325.608907056339
"2502",29313,37.0365207,-4.3256918,10,0,"null",26.0422806604765,-166.277001980695,1814.96766181663,6877.42956005968,2.23490931566681,3323.7630456686,324.923624594867
"2503",29315,37.1491286,-4.3205566,5,7.4,"neg",7.99366805003956,141.297551884863,5645.19380009733,2179.42508617416,-5.90318419836997,2125.94759734347,326.879184827315
"2504",29320,37.0474924,-4.8728093,3,34.8,"neg",41.4176369130146,-92.3865708121382,4824.16127854958,2863.03375544958,2.49938007949007,4599.76890366524,324.542505510618
"2505",29327,36.9600698,-4.9143239,6,0,"null",38.7224036196712,286.68964307748,625.305943237618,400.986027531326,-1.21112372512892,2429.1931391228,326.207397991038
"2506",29328,37.1228354,-4.8624355,9,0,"null",23.2572123990394,522.739349866805,5801.60573264584,762.408519815654,7.80861986538808,1410.57959687896,320.203898695432
"2507",29329,37.1878372,-4.8416936,28,100,"pos",16.4912257748656,487.749585280759,5351.60307921469,6279.69390647486,-6.13045935822124,6151.94150814787,336.094089239219
"2508",29330,37.0302933,-5.0286488,12,0,"null",27.4068325548433,-180.91366718367,1332.41266156547,3528.52001748979,4.68956645671197,4760.85010515526,339.593041012805
"2509",29370,36.6984272,-5.2579968,23,88.2,"pos",17.4793993916828,190.58049603115,535.011482425034,5057.45323034935,1.09445509104471,1209.92645639926,330.648811042646
"2510",29400,36.7813646,-5.0806918,1,11.3,"neg",5.41615366376936,-638.563238262967,2277.23019826226,3845.50082474016,-5.60813952227172,6970.48980612308,331.949797024361
"2511",29420,36.7977973,-4.9454803,12,100,"pos",30.0273900211323,319.315116925344,3418.59409366734,1299.39879374579,-4.5893505577218,4515.87620731443,337.11333940613
"2512",29491,36.5889536,-5.2997959,23,0,"null",24.8345225444064,-312.027695921241,5062.78146244586,3425.61889979988,-5.58163018799433,547.100360365584,331.628684450582
"2513",29492,36.5495402,-5.2162283,20,0,"null",10.6292479012627,304.500959237645,4149.15241482668,1748.58604976907,-10.1542496944012,5719.34279999696,334.478931176624
"2514",29500,36.8731166,-4.6760395,2,6,"neg",34.7579685717355,657.645279240443,6353.02870450541,1898.3657585457,4.08625210294359,5815.98230786622,333.767304901914
"2515",29510,36.8094839,-4.6553679,7,100,"pos",43.2563305415679,355.449570018702,671.202038088813,1344.04376032762,-13.4734191307419,2717.6810791716,344.941913356489
"2516",29520,37.1381435,-4.7484518,6,43,"pos",21.700954023283,-14.7938786006492,2929.77953506634,6875.05710553378,-11.5253705246121,883.744724234566,329.262225537407
"2517",29530,37.2372186,-4.6760395,2,7.1,"neg",34.0626854612492,-286.351901009728,6675.13841004111,2910.41086777113,-2.15990024852632,3052.28243628517,326.169657793079
"2518",29531,37.1033661,-4.6812086,11,0,"null",2.02309418050572,123.600212633891,5375.46991663985,2269.93867633864,3.9742141958582,1971.76920785569,326.166107786651
"2519",29532,37.1525239,-4.6553679,1,16.1,"pos",6.23225896223448,-503.615168560898,3798.22207391262,6554.65649184771,-0.0555821443364657,1276.8780792132,313.619490507575
"2520",29540,37.0422287,-4.7381013,19,0,"null",34.51187662757,-85.7665828051787,5039.21037181281,6462.79832008295,-1.4974913626763,6058.7965816725,336.262697241157
"2521",29550,36.8759619,-4.8728093,5,2.6,"neg",43.9212060398422,268.833634179084,1409.08298208378,4197.8151677642,-0.184991704851492,3127.23441412672,338.831845314335
"2522",29551,36.8458651,-4.8209596,16,0,"null",12.0722928601317,-391.503384842223,2182.45666367002,6480.6021485012,-2.74018104676854,3993.3025683742,325.714468259067
"2523",29560,36.7648693,-4.6967189,1,26.3,"neg",36.4806555681862,403.404560828622,4981.90462794155,5185.00205976889,-2.90643768819139,1481.63784779608,352.54070822794
"2524",29566,36.7917352,-4.8313257,11,0,"null",37.4643183897715,-164.762013943666,6263.87005625293,1451.22490995564,-5.62336892560534,1117.52574667335,337.623252018341
"2525",29569,36.7632319,-4.7381013,16,100,"pos",36.9477830843534,87.2059483621964,1738.34164999425,1807.73221803829,-2.79490457956464,6239.68543140218,344.459176319777
"2526",29570,36.7027594,-4.6347041,7,203.8,"pos",27.1389967435971,967.434246187371,819.575968431309,1326.39382141642,5.87850088328626,3282.94403525069,343.793181572088
"2527",29580,36.7569449,-4.6243751,2,5.2,"pos",24.8984758576844,297.648717406693,6108.36572358385,2460.25312007405,-9.93345550901238,5738.30445087515,331.8850071655
"2528",29590,36.7282429,-4.5315029,1,91.9,"pos",24.6979219967034,624.300276288548,3859.07708969899,5144.56741353497,-4.84377425242187,5705.66083434969,345.300313977074
"2529",29591,36.7728225,-4.4902774,9,185.2,"pos",12.6999191076029,-138.734678363134,1829.48045316152,6580.57387038134,4.01355435342868,1012.6904792618,335.611367636413
"2530",29600,61.6064472,21.9250646,2,41,"neg",29.6371382263023,-57.2240129087479,3200.63347928226,5665.26191597804,22.9664948326666,5490.25862994604,366.684165203588
"2531",29610,36.5748213,-4.8728093,10,0,"null",36.4650967917405,322.116807992068,4006.23332229443,6168.4893139638,9.98025547781561,6988.62494323403,336.494798222034
"2532",29611,36.5714038,-4.9558696,5,0,"null",42.5270017208531,126.683846607046,5467.51002236269,4435.2842675522,4.12696402703952,3634.25013185479,339.491885833956
"2533",29620,36.6265566,-4.5160396,4,0,"null",41.263021124294,497.190314362409,6484.88503098488,873.843905096874,-2.45793057909451,5954.52782446519,335.423881870952
"2534",29630,36.5807015,-4.5882392,3,36.8,"neg",4.18073875596747,101.539730372257,1621.72318301164,4771.02834922262,2.41055546854778,5778.37557648309,353.251555856039
"2535",29631,36.6004298,-4.5302141,1,27.7,"neg",23.7743208548054,86.3612656185136,5090.28818379156,3251.1397683993,-0.760242708323164,1082.76329273358,326.115381359931
"2536",29639,36.6030471,-4.5676009,2,38.7,"neg",47.0277824972291,300.450876773815,5159.33477319777,1320.98666378297,-2.14013814476909,1326.89710175619,319.701982431343
"2537",29640,36.5691273,-4.6088854,5,44.2,"pos",26.910240595229,-61.5722540399873,3217.31685888954,2003.18170986138,6.75482243424954,2632.92644238099,317.507667683895
"2538",29649,36.499864,-4.6855945,3,8,"neg",36.7124014580622,321.650011362949,1383.01474284381,1050.57322797365,0.921018737446391,1858.31507695839,338.752082069226
"2539",29650,36.5950741,-4.6347041,3,46.8,"neg",30.9558012427296,-150.114481314409,979.964086273685,6275.21166405641,-7.03982485109428,2480.48148886301,329.127886650274
"2540",29660,36.5011094,-4.9610649,3,0.2,"pos",15.6997160967439,162.240354970495,2613.55221997947,1484.3020230066,9.31278546422771,1725.30370326713,350.800727468527
"2541",29670,36.4890241,-4.9922474,3,4.1,"neg",13.9713799562305,594.269592729348,4896.75081949681,4798.05456846952,5.33237348485607,1390.08033713326,331.700087896168
"2542",29679,36.556707,-5.0494602,5,0,"null",27.2065610364079,-494.600166631545,6461.93377650343,6314.55646296963,-4.03190717663871,4702.98452642746,339.877258732908
"2543",29680,36.4763312,-5.1640605,3,17,"neg",11.7434418641496,-213.042275948626,5908.26085903682,2203.07029713877,4.07538554715223,2418.32960085012,334.69304776642
"2544",29688,36.4769286,-5.0234472,10,0,"null",27.34101359942,-168.968378347761,5753.10255186632,2155.14815282077,0.77810821420251,3573.66971657611,330.102344577715
"2545",29689,36.4438363,-5.1041269,7,0,"null",47.5670760630164,321.609879934988,4488.717486104,4636.6746420972,-1.47906957974789,2442.37085632049,330.081815458457
"2546",29690,36.4295337,-5.2475518,2,1.7,"neg",4.56833527819254,394.801914808607,2361.02181626484,1866.67769099586,-3.09785820783972,1885.76066754758,334.633923095109
"2547",29691,36.3525641,-5.2788926,5,23.9,"pos",8.09787387493998,298.268814258344,5873.0940932408,4236.25877476297,-9.75407792150515,3078.77953434363,341.085789367882
"2548",29692,36.3788764,-5.2945694,3,41.7,"neg",36.7640620893799,23.7896541201268,4776.75267807208,717.324822768569,-2.92341336092434,1415.77957132831,336.500294588773
"2549",29700,36.7691911,-4.1060031,1,2.8,"pos",2.78372617368586,44.1648517098948,453.456224221736,4192.28124460205,0.770420909823817,3232.05935657024,323.144214114528
"2550",29710,36.9336999,-4.2025859,6,21.7,"neg",31.0235770870931,-223.693835162417,6650.92862355523,4285.48402409069,-2.65996197019195,1969.85548525117,342.107779626685
"2551",29711,36.9158023,-4.100217,3,100,"pos",17.038913840428,527.691376104176,2429.74007814191,3695.94426066615,9.64912572615383,6561.83790126815,335.750207960743
"2552",29712,36.870722,-4.1616143,8,100,"pos",31.309383451473,-47.1235646878113,6486.77251012996,2309.12360805087,7.65632917815887,2093.49328316748,332.395149592817
"2553",29713,36.9005214,-4.1539357,5,23.1,"neg",1.01020842627622,189.971889780648,2059.68084614724,4075.82042892464,-5.36337079693224,1514.25314326771,342.454748214733
"2554",29716,36.8735524,-4.0797673,5,47.1,"neg",5.05126862623729,-15.2274192132995,4291.28427118994,1611.08689391986,4.7002494553108,2146.62493704818,342.753642601954
"2555",29719,36.8132223,-4.1155596,13,0,"null",15.7147125154734,72.6753135047029,5532.61489733122,2994.22381646,-9.35223836768382,1731.35956977494,344.6678458516
"2556",29720,36.7225263,-4.3231241,5,164.2,"pos",11.7144723529927,232.19623499995,5926.93854025565,3109.24538783729,-0.88997797068585,2107.43628195487,326.970224319393
"2557",29730,36.7321695,-4.2794935,6,191.7,"pos",27.6031232806854,306.288581151526,5836.04034464806,933.215997926891,5.55034668353885,2799.40507891588,335.154369763076
"2558",29738,36.7651767,-4.2589738,1,0,"null",12.9876811972354,-119.315632887945,4999.76513842121,5554.64792116545,-5.03689866147192,5231.75501632504,351.736644699587
"2559",29740,36.7372514,-4.0963821,2,77,"pos",19.2647715101484,634.353781370258,3972.02857644297,6239.15934362449,-1.76750073361034,2024.3679787498,342.427081774756
"2560",29749,36.7368738,-4.1462582,3,0,"null",36.9112040947657,262.380213623449,6232.26647241972,1209.63733424433,-5.73324052298237,6098.46733701415,328.179334475185
"2561",29750,36.7619018,-4.0439995,12,0,"null",20.2691702286247,413.073891580308,6525.12379325926,762.764350883663,5.2021073573769,3610.6368531473,313.002582270225
"2562",29751,36.7547878,-4.0554936,1,0,"null",41.5829341327772,-418.209451216773,691.985162999481,1854.64774020948,-10.6685143629922,2549.31951514445,327.738669954743
"2563",29760,36.7521778,-4.013361,8,0,"null",36.4831388203893,627.480166670506,4863.98139325902,3198.52311974391,5.63214587074048,5060.55677682161,353.994037033438
"2564",29770,36.7349668,-3.964887,3,7.6,"neg",7.74753193138167,-111.695156436692,1524.89843731746,3207.21313161775,5.518182575122,6966.25980548561,348.409448553141
"2565",29780,36.7859161,-3.8044831,4,0,"null",18.17709065089,36.3662321099412,4732.34989414923,6443.37513283826,0.150896556621019,3731.2120187562,328.413870665829
"2566",29787,36.7547801,-3.8528061,12,0,"null",26.043358132476,607.991676442851,5207.24178119563,1259.3470718246,-0.966021125749791,2020.72385973297,350.215319102257
"2567",29788,36.8152204,-3.8960811,3,100,"pos",22.0343890355434,394.696783897826,6381.66649313644,6786.79713979363,-0.47770871113801,1046.05822348967,323.060460776083
"2568",29790,36.7243225,-4.1974627,1,297.1,"pos",42.5099435900338,1035.34817513785,3263.91581529751,6843.29335484654,2.73654370161724,940.440479014069,331.841890093425
"2569",29793,36.7701901,-3.9572374,8,0,"null",17.2737764620688,-167.000405723743,2643.60792222433,3428.61806098372,1.49111179197415,6103.78808239475,334.512768679943
"2570",30001,37.9856424,-1.1287061,2,46.1,"pos",35.0217409913894,230.919270828428,770.939981425181,768.25500568375,8.24492057933039,3474.99502981082,337.235223673914
"2571",30002,37.9796566,-1.1317041,1,119.4,"pos",39.0007111243904,-190.897888732702,1754.07052864321,2135.85152057931,-0.512789994083877,4304.82005840167,341.542266359228
"2572",30003,37.9850434,-1.1221111,1,43.6,"neg",7.83653819421306,49.3683288141178,1769.36181397177,1295.41465765797,-4.37251605822974,1400.09883232415,330.963150037891
"2573",30004,37.9822582,-1.1365014,3,1.9,"pos",28.3214059455786,-228.075985895737,1459.98989655636,4067.76870721951,3.04442955131252,778.360978048295,322.172511359472
"2574",30005,37.9868856,-1.1371011,5,186,"pos",20.41770487139,162.590849129957,6653.51223666221,6232.65872285701,-0.375675847153104,4278.15030333586,346.762528344765
"2575",30006,37.9971704,-1.0993366,6,0,"null",35.4101517412346,-228.831850042307,2552.58257845417,5763.8532361947,7.94369554921095,2048.43308660202,342.414060861523
"2576",30007,38.0077579,-1.0993366,2,13.7,"neg",1.31385292299092,505.456349679802,4797.09157426842,2311.98125770316,5.14742166487855,854.962381441146,349.063183647293
"2577",30008,37.9928939,-1.1317041,1,18.6,"neg",5.32001026556827,156.639910531926,864.234714442864,1445.0516470708,-9.60119789581322,6424.47752319276,331.656182371501
"2578",30009,37.9887492,-1.1496969,3,26.8,"neg",32.2323333276436,136.359319168294,760.929340217263,2360.56792642921,1.52082710930195,5255.18135917373,349.130772480656
"2579",30010,37.970285,-1.1424989,4,2.7,"pos",35.8902112829965,-14.1557986270256,2425.08155675605,4367.66646378674,6.26674944152091,4463.28886933625,325.787878627484
"2580",30011,37.9759009,-1.1089244,5,80.5,"pos",20.3566318787634,300.951041756678,3105.94925819896,1929.47846613824,1.62736491647423,6599.85359297134,327.712159073606
"2581",30012,37.9651726,-1.1233101,3,0,"null",49.1206212099642,374.374080851692,1969.10670455545,6310.98323417827,7.54361307835183,474.494971614331,335.007397184443
"2582",30100,38.0256612,-1.1640968,4,25,"neg",36.0796454362571,161.614657587583,6237.5191535335,4276.68532882817,8.22521632076858,458.553947834298,366.406888482871
"2583",30107,38.0017725,-1.1712986,6,0,"null",29.3854407763574,156.64052303566,2855.66129493527,5709.23667857423,9.13688632177734,6235.72226949036,344.900109938939
"2584",30108,37.9858418,-1.1761004,5,2.5,"pos",34.2577080642805,-129.389332326183,2904.76046563126,4188.4341605939,2.57361132558217,1982.74201806635,335.313131378413
"2585",30110,38.0206956,-1.1305049,2,33.4,"neg",35.1329894876108,-195.561396597315,3227.53409473225,724.827733775601,1.36229369948496,5490.1910958346,338.549365028922
"2586",30120,37.9251828,-1.1496969,9,0,"null",2.80331148020923,242.132740118938,6695.07377040572,1724.33215435594,12.2358061134633,5808.39211638086,336.202465136787
"2587",30139,38.0455311,-1.0179304,4,68,"pos",9.71828644839115,-153.141664704685,2387.00593137182,5073.98905158043,7.42060323983705,1845.20289618522,327.594109328385
"2588",30140,38.0847971,-1.0634024,6,1121.1,"pos",18.8069681660272,941.299392772823,932.522737560794,3804.1382283438,8.60700357691706,6090.9652850125,340.300864492094
"2589",30150,37.9385468,-1.1377008,1,217.1,"pos",31.7900307124946,-212.972326640063,3735.91968170367,1423.11822944321,7.59629517844854,2581.88913119957,337.584961414177
"2590",30151,37.949281,-1.1233101,4,0,"null",47.3066927921027,160.764330674538,708.680378133431,6163.84318592027,-5.31683835255408,5543.2301692199,330.69158828491
"2591",30152,37.9569734,-1.1496969,4,18.3,"pos",40.0803227117285,-406.738545473996,2227.00485307723,5999.91816645488,4.26406781384027,6235.15221877024,324.94332917148
"2592",30153,37.8660394,-1.2313618,2,47.2,"neg",10.4484873958863,173.699855712609,2210.70133671165,1594.25935354084,-1.11763380409974,1569.76051405072,335.436712191504
"2593",30154,37.7768169,-1.1305049,15,0,"null",24.5538151052315,-451.192456349966,2147.87928466685,5050.40270169266,12.4368315969692,904.274181323126,354.86250300102
"2594",30155,37.8778813,-1.1065272,5,8.5,"neg",34.482257904252,10.1657059862403,3151.71927288175,870.211512502283,2.44443326154591,1827.98204044811,336.903313732553
"2595",30156,37.8357937,-1.0681918,5,0,"null",36.2347547197714,358.619961959022,6380.32854232006,2697.14317955077,7.80347017289831,4385.81515443511,343.468346471955
"2596",30157,37.9334764,-1.1137191,4,0,"null",13.23690503533,149.747815201905,679.801817517728,2369.40751434304,6.05631920440434,5272.9528634809,338.240374429978
"2597",30158,37.941845,-1.0681918,5,36,"pos",44.2666322819423,451.415580789451,5488.7281128671,636.013535922393,7.43354140072333,3747.61927500367,333.318725521196
"2598",30161,38.0027718,-1.065797,7,32.1,"neg",38.3509915270843,239.811935358602,654.189714742824,3026.45956524648,2.83590920022755,4419.64056412689,315.172863665724
"2599",30162,38.0320738,-1.0442502,8,0,"null",8.85655197966844,177.180369567674,3050.95643317327,1981.7452414427,-6.06269431029487,6481.54351236299,345.904098565812
"2600",30163,38.0685367,-1.1065272,4,0,"null",16.2644120834302,316.854796236638,2863.27108219266,2817.13510816917,1.69245126881157,4709.72254155204,332.183584098511
